"50.00","34.10","2017-09-02 16:20:54"
"50.00","34.10","2017-09-02 16:20:57"
"50.00","34.10","2017-09-02 16:21:00"
"50.00","34.10","2017-09-02 16:21:03"
"50.00","34.20","2017-09-02 16:21:06"
"50.00","34.20","2017-09-02 16:21:09"
"50.00","34.10","2017-09-02 16:21:15"
"50.00","34.10","2017-09-02 16:21:18"
"50.00","33.90","2017-09-02 16:21:24"
"50.00","33.90","2017-09-02 16:21:30"
"50.00","33.90","2017-09-02 16:21:33"
"50.00","33.90","2017-09-02 16:21:39"
"50.00","34.00","2017-09-02 16:21:42"
"50.00","34.00","2017-09-02 16:21:45"
"50.00","34.00","2017-09-02 16:21:48"
"50.00","34.00","2017-09-02 16:21:51"
"50.00","34.00","2017-09-02 16:21:54"
"50.00","34.00","2017-09-02 16:21:57"
"50.00","34.10","2017-09-02 16:22:00"
"50.00","34.10","2017-09-02 16:22:03"
"50.00","34.10","2017-09-02 16:22:06"
"50.00","34.10","2017-09-02 16:22:09"
"50.00","34.10","2017-09-02 16:22:12"
"50.00","34.00","2017-09-02 16:22:15"
"50.00","34.00","2017-09-02 16:22:18"
"50.00","34.10","2017-09-02 16:22:21"
"50.00","34.20","2017-09-02 16:22:24"
"50.00","34.40","2017-09-02 16:22:27"
"50.00","34.40","2017-09-02 16:22:30"
"50.00","34.50","2017-09-02 16:22:33"
"50.00","34.50","2017-09-02 16:22:36"
"50.00","34.40","2017-09-02 16:22:39"
"50.00","34.50","2017-09-02 16:22:42"
"50.00","34.20","2017-09-02 16:22:45"
"50.00","34.10","2017-09-02 16:22:48"
"50.00","33.80","2017-09-02 16:22:51"
"50.00","33.70","2017-09-02 16:22:54"
"50.00","33.70","2017-09-02 16:22:57"
"50.00","33.70","2017-09-02 16:23:00"
"50.00","33.70","2017-09-02 16:23:03"
"50.00","33.70","2017-09-02 16:23:06"
"50.00","33.80","2017-09-02 16:23:09"
"50.00","33.70","2017-09-02 16:23:12"
"50.00","33.70","2017-09-02 16:23:18"
"50.00","33.70","2017-09-02 16:23:21"
"50.00","33.70","2017-09-02 16:23:24"
"50.00","33.70","2017-09-02 16:23:27"
"50.00","33.70","2017-09-02 16:23:30"
